1671623070.348269,1671623070.3816025,1671623070.4149616,1671623070.448256,1671623070.4817457,1671623070.514945,1671623070.5483613,1671623070.581678,1671623070.6150622,1671623070.6482785,1671623070.6816092,1671623070.7149458,1671623070.748319,1671623070.7816193,1671623070.8149157,1671623070.8482995,1671623070.8815682,1671623070.914935,1671623070.9483578,1671623070.98157,1671623071.0150595,1671623071.048309,1671623071.0816514,1671623071.1152344,1671623071.148293,1671623071.1816106,1671623071.214996,1671623071.2485313,1671623071.281864,1671623071.3150806,1671623071.3484423,1671623071.3817198,1671623071.4151773,1671623071.4484107,1671623071.4816926,1671623071.5149698,1671623071.5487924,1671623071.5816736,1671623071.615005,1671623071.648338,1671623071.681907,1671623071.715278,1671623071.7485323,1671623071.7817392,1671623071.8150754,1671623071.8484666,1671623071.8816376,1671623071.9151926,1671623071.948545,1671623071.9816945,1671623072.0150816,1671623072.0484571,1671623072.0817194,1671623072.1152093,1671623072.1482987,1671623072.1816294,1671623072.2151287,1671623072.2482626,1671623072.2817876,1671623072.3150692,1671623072.3484325,1671623072.3816593,1671623072.4150186,1671623072.4484835,1671623072.481916,1671623072.515666,1671623072.5484552,1671623072.5817294,1671623072.614928,1671623072.6482809,1671623072.6817021,1671623072.7149982,1671623072.7483168,1671623072.7816582,1671623072.814981,1671623072.8483179,1671623072.8817685,1671623072.9150994,1671623072.948373,1671623072.981619,1671623073.0150425,1671623073.0483942,1671623073.0817373,1671623073.114983,1671623073.1482925,1671623073.1817522,1671623073.2150755,1671623073.2483935,1671623073.2818112,1671623073.3151045,1671623073.3483942,1671623073.3816326,1671623073.4150128,1671623073.448388,1671623073.4816575,1671623073.514977,1671623073.5484693,1671623073.5817075,1671623073.6151717,1671623073.6482792,1671623073.6816685,1671623073.7149642,1671623073.7483804,1671623073.781966,1671623073.8149426,1671623073.8484588,1671623073.8816462,1671623073.9151042,1671623073.9485354,1671623073.981652,1671623074.0153444,1671623074.0482774,1671623074.0817142,1671623074.1149778,1671623074.1483157,1671623074.1816657,1671623074.2149413,1671623074.2482653,1671623074.2816963,1671623074.3150108,1671623074.348367,1671623074.381642,1671623074.4149294,1671623074.448291,1671623074.4815695,1671623074.514928,1671623074.5483208,1671623074.5816014,1671623074.615051,1671623074.6482863,1671623074.6817124,1671623074.7149227,1671623074.7483013,1671623074.7816231,1671623074.814925,1671623074.848348,1671623074.8816125,1671623074.914933,1671623074.9483209,1671623074.9816315,1671623075.0149596,1671623075.0482774,1671623075.0816271,1671623075.1148982,1671623075.1482606,1671623075.1817486,1671623075.21494,1671623075.2482572,1671623075.281633,1671623075.3149314,1671623075.3485568,1671623075.381953,1671623075.4152787,1671623075.4483075,1671623075.4817095,1671623075.5150187,1671623075.5483603,1671623075.581618,1671623075.6149328,1671623075.6483202,1671623075.6815588,1671623075.7153463,1671623075.7482748,1671623075.781866,1671623075.814986,1671623075.848512,1671623075.882069,1671623075.915039,1671623075.94826,1671623075.981761,1671623076.0150797,1671623076.0482714,1671623076.0815692,1671623076.114994,1671623076.148243,1671623076.1818802,1671623076.2150335,1671623076.2493594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


